arm,ab_var,ucb_var,eps_var,ucb_inf_var,mix_prop_var
8.0,4.5400895335352836,4.1849999103835485,3.8561190413378967,2.7493665215206224,5.300051885134174
9.0,3.7156867211186544,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.8346859442106978,0.2467698336349403,1.6652497979646297,1.680369566628226,0.002332755314635204
1.0,0.23612285041247008,0.23060713003326427,0.21883524030521542,0.24124799393414886,0.23086090256520023
2.0,1.7056990231335127,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.998199351125742,0.0,7.1890553717874015,3.20581379695779,3.557570695141161
4.0,3.569411417474473,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.8060739376929082,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15614939118539434,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0772520874229765,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.5400895335352836,4.1849999103835485,3.8561190413378967,2.7493665215206224,5.300051885134174
9.0,3.7156867211186544,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.8346859442106978,0.2467698336349403,1.6652497979646297,1.680369566628226,0.002332755314635204
1.0,0.23612285041247008,0.2305178370685556,0.21883524030521542,0.2414781714162755,0.23066321678799723
2.0,1.7056990231335127,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.998199351125742,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.583116283968104,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.8060739376929082,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15614939118539434,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0772520874229765,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.5400895335352836,4.1849999103835485,3.8561190413378967,2.7493665215206224,5.300051885134174
9.0,3.7156867211186544,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.8346859442106978,0.2467698336349403,1.6652497979646297,1.680369566628226,0.002332755314635204
1.0,0.23612285041247008,0.2303469795820455,0.21865163201370702,0.24132138507802203,0.2304712986353661
2.0,1.7056990231335127,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.998199351125742,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.583116283968104,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.813118533338648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15614939118539434,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0772520874229765,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.5400895335352836,4.1849999103835485,3.8561190413378967,2.7493665215206224,5.300051885134174
9.0,3.7156867211186544,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.8346859442106978,0.2467698336349403,1.6652497979646297,1.680369566628226,0.002332755314635204
1.0,0.23612285041247008,0.23017635303870015,0.21847681451993897,0.241268383420003,0.2302930003260092
2.0,1.7056990231335127,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.998199351125742,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.583116283968104,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.813118533338648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15505980019122445,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0772520874229765,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.5400895335352836,4.1849999103835485,3.8561190413378967,2.7493665215206224,5.300051885134174
9.0,3.7156867211186544,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.8346859442106978,0.2467698336349403,1.6652497979646297,1.680369566628226,0.002332755314635204
1.0,0.23612285041247008,0.23001406762510207,0.2184069836282389,0.24105144113527088,0.23012051586524243
2.0,1.7056990231335127,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.998199351125742,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.583116283968104,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.813118533338648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15505980019122445,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0554222040596315,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.5400895335352836,4.1849999103835485,3.8561190413378967,2.7493665215206224,5.300051885134174
9.0,3.7156867211186544,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.8346859442106978,0.2467698336349403,1.6652497979646297,1.680369566628226,0.002332755314635204
1.0,0.23612285041247008,0.23048490084049594,0.21935094880414133,0.2409876659560201,0.23029003271406107
2.0,1.7056990231335127,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.998199351125742,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.583116283968104,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.813118533338648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15505980019122445,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0554222040596315,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.50775930485653,4.1849999103835485,3.8561190413378967,2.7493665215206224,5.300051885134174
9.0,3.7156867211186544,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.8346859442106978,0.2467698336349403,1.6652497979646297,1.680369566628226,0.002332755314635204
1.0,0.23612285041247008,0.23052181699833085,0.21962779032355176,0.24084376389184606,0.23029003271406107
2.0,1.7056990231335127,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.998199351125742,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.583116283968104,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.813118533338648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15505980019122445,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0554222040596315,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.50775930485653,4.1849999103835485,3.8561190413378967,2.7493665215206224,5.007068049237261
9.0,3.7286058511237408,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.823749498352681,0.2467698336349403,1.6652497979646297,1.680369566628226,0.002332755314635204
1.0,0.23612285041247008,0.2306869545141724,0.2196537314030059,0.24068341595071627,0.23010551285939548
2.0,1.7056990231335127,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.998199351125742,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.583116283968104,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.813118533338648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15505980019122445,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0554222040596315,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.50775930485653,4.1849999103835485,3.8561190413378967,2.7493665215206224,5.007068049237261
9.0,3.7286058511237408,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.823749498352681,0.2467698336349403,1.6652497979646297,1.6851246314283217,0.002332755314635204
1.0,0.23508439527087166,0.23053355950138069,0.21954023963210453,0.24068341595071627,0.22993944147057
2.0,1.7056990231335127,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.998199351125742,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.583116283968104,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.813118533338648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15505980019122445,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0554222040596315,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.50775930485653,4.1849999103835485,3.8561190413378967,2.7493665215206224,5.007068049237261
9.0,3.7286058511237408,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.823749498352681,0.2467698336349403,1.6652497979646297,1.6851246314283217,0.002332755314635204
1.0,0.23508439527087166,0.2304979915556842,0.219543826324693,0.24068926605676508,0.22993944147057
2.0,1.6969362535405634,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.998199351125742,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.583116283968104,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.813118533338648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15505980019122445,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0554222040596315,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.50775930485653,4.1849999103835485,3.8561190413378967,2.7493665215206224,4.674979396295633
9.0,3.7286058511237408,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.823749498352681,0.2467698336349403,1.6652497979646297,1.6851246314283217,0.002332755314635204
1.0,0.23508439527087166,0.23034870112582362,0.21942491734803743,0.24047647067476216,0.2297361352538225
2.0,1.6969362535405634,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.9855711194764236,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.583116283968104,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.813118533338648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15505980019122445,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0554222040596315,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.50775930485653,4.1849999103835485,3.8561190413378967,2.7493665215206224,4.674979396295633
9.0,3.7286058511237408,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.823749498352681,0.2467698336349403,1.6652497979646297,1.6851246314283217,0.002332755314635204
1.0,0.23508439527087166,0.23042264560477513,0.21923146934171392,0.24031055880604182,0.22957633303457134
2.0,1.6969362535405634,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.9855711194764236,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.58030757969939,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.813118533338648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15505980019122445,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0554222040596315,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.50775930485653,4.1849999103835485,3.8561190413378967,2.7493665215206224,4.674979396295633
9.0,3.7286058511237408,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.823749498352681,0.2467698336349403,1.6652497979646297,1.6789349278445662,0.002332755314635204
1.0,0.23508439527087166,0.23058225241895872,0.21918826107766007,0.24031055880604182,0.22955773840192945
2.0,1.6969362535405634,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.9855711194764236,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.58030757969939,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.8078304329094648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15505980019122445,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0554222040596315,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.50775930485653,4.1849999103835485,3.8561190413378967,2.7493665215206224,4.674979396295633
9.0,3.7286058511237408,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.823749498352681,0.2467698336349403,1.6652497979646297,1.6789349278445662,0.002332755314635204
1.0,0.23508439527087166,0.23052174820164792,0.2189868696039286,0.24065918121112312,0.22989245302069647
2.0,1.6969362535405634,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.9855711194764236,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.58030757969939,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.8078304329094648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15403954692678207,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0554222040596315,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.50775930485653,4.1849999103835485,3.8561190413378967,2.7493665215206224,4.674979396295633
9.0,3.7286058511237408,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.823749498352681,0.2467698336349403,1.6652497979646297,1.6789349278445662,0.002332755314635204
1.0,0.23508439527087166,0.23035265390331558,0.21878579797114595,0.24072054120585418,0.22989245302069647
2.0,1.6969362535405634,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.9855711194764236,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.58030757969939,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.8078304329094648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15403954692678207,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0823115132014207,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.50775930485653,4.1849999103835485,3.8561190413378967,2.7493665215206224,4.427742936364775
9.0,3.7286058511237408,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.823749498352681,0.2467698336349403,1.6652497979646297,1.6754086597772335,0.002332755314635204
1.0,0.23508439527087166,0.2301913004702176,0.2186181579683122,0.24072054120585418,0.22991121673503737
2.0,1.6969362535405634,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.9855711194764236,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.58030757969939,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.8078304329094648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15403954692678207,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0823115132014207,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.519233014888369,4.1849999103835485,3.8561190413378967,2.7493665215206224,4.427742936364775
9.0,3.7286058511237408,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.823749498352681,0.2467698336349403,1.6652497979646297,1.6754086597772335,0.002332755314635204
1.0,0.23508439527087166,0.2300749845716142,0.21847364283947676,0.24055848817346695,0.22974544057944615
2.0,1.6969362535405634,1.3309758055385121,1.26232078684055,0.03539224921488672,1.5230380861523019
3.0,3.9855711194764236,0.0,7.406599010517546,3.20581379695779,3.557570695141161
4.0,3.58030757969939,4.345285616822293,4.096526120015644,1.2318947355321874,3.8760004289307703
5.0,2.8078304329094648,3.621303052109475,1.6726408099421968,2.973590465722371,1.615652960094694
6.0,0.15403954692678207,0.0,0.18109121127189007,0.0379966861927824,0.0745640396510275
7.0,3.0823115132014207,0.05788305668646874,4.446056045163031,1.313195989400106,3.5823682640927235
8.0,4.519233014888369,4.1849999103835485,3.8561190413378967,2.7493665215206224,4.427742936364775
9.0,3.7083084267502606,0.4271946630566836,3.3383286033856314,1.9864821765572027,3.247979624940366
0.0,1.924521801786994,0.2467698336349403,1.6652497979646297,1.6754086597772335,0.002332755314635204
